Title: NACA0015
Thickness to Chord Ratio: 0.15
Zero Lift AOA (deg): 0.0
Reverse Camber Direction: 0

Reynolds Number: 1e4
BV Dyn. Stall Model - Positive Stall AOA (deg): 1.0
BV Dyn. Stall Model - Negative Stall AOA (deg): -1.0
LB Dyn. Stall Model - Lift Coeff. Slope at Zero Lift AOA (per radian): 5.73
LB Dyn. Stall Model - Positive Critical Lift Coeff.: 1
LB Dyn. Stall Model - Negative Critical Lift Coeff.: -1
AOA (deg) CL CD Cm25
-150.0000	0.7700	0.5750	0.0000
-145.0000	0.9000	0.7550	0.0000
-140.0000	0.9800	0.9250	0.0000
-135.0000	0.9300	1.0850	0.0000
-130.0000	0.8500	1.2250	0.0000
-125.0000	0.7600	1.3500	0.0000
-120.0000	0.6700	1.4650	0.0000
-115.0000	0.5750	1.5550	0.0000
-110.0000	0.4500	1.6350	0.0000
-105.0000	0.3200	1.7000	0.0000
-100.0000	0.1850	1.7500	0.0000
-95.0000	0.0500	1.7800	0.0000
-90.0000	-0.0900	1.8000	0.0000
-85.0000	-0.2300	1.8000	0.0000
-80.0000	-0.3650	1.7800	0.0000
-75.0000	-0.5000	1.7350	0.0000
-70.0000	-0.6300	1.6650	0.0000
-65.0000	-0.7600	1.5750	0.0000
-60.0000	-0.8750	1.4700	0.0000
-55.0000	-0.9550	1.3450	0.0000
-50.0000	-1.0200	1.2150	0.0000
-45.0000	-1.0500	1.0750	0.0000
-40.0000	-1.0350	0.9200	0.0000
-35.0000	-0.9800	0.7450	0.0000
-30.0000	-0.8550	0.5700	0.0000
-27.0000	-1.1519	0.4600	0.0000
-26.0000	-1.1374	0.4320	0.0000
-25.0000	-1.1380	0.4050	0.0000
-24.0000	-1.1538	0.3790	0.0000
-23.0000	-1.1981	0.3540	0.0000
-22.0000	-1.2767	0.3290	0.0000
-21.0000	-1.3077	0.1770	0.0000
-20.0000	-1.3325	0.0257	0.0000
-19.0000	-1.3608	0.0234	0.0000
-18.0000	-1.3897	0.0213	0.0000
-17.0000	-1.4136	0.0194	0.0000
-16.0000	-1.4233	0.0176	0.0000
-15.0000	-1.4136	0.0161	0.0000
-14.0000	-1.3825	0.0147	0.0000
-13.0000	-1.3300	0.0134	0.0000
-12.0000	-1.2591	0.0123	0.0000
-11.0000	-1.1749	0.0114	0.0000
-10.0000	-1.1000	0.0103	0.0000
-9.0000	-0.9900	0.0096	0.0000
-8.0000	-0.8800	0.0090	0.0000
-7.0000	-0.7700	0.0086	0.0000
-6.0000	-0.6600	0.0081	0.0000
-5.0000	-0.5500	0.0077	0.0000
-4.0000	-0.4400	0.0074	0.0000
-3.0000	-0.3300	0.0071	0.0000
-2.0000	-0.2200	0.0069	0.0000
-1.0000	-0.1100	0.0068	0.0000
0.0000	0.0000	0.0068	0.0000
1.0000	0.1100	0.0068	0.0000
2.0000	0.2200	0.0069	0.0000
3.0000	0.3300	0.0071	0.0000
4.0000	0.4400	0.0074	0.0000
5.0000	0.5500	0.0077	0.0000
6.0000	0.6600	0.0081	0.0000
7.0000	0.7700	0.0086	0.0000
8.0000	0.8800	0.0090	0.0000
9.0000	0.9900	0.0096	0.0000
10.0000	1.1000	0.0103	0.0000
11.0000	1.1749	0.0114	0.0000
12.0000	1.2591	0.0123	0.0000
13.0000	1.3300	0.0134	0.0000
14.0000	1.3825	0.0147	0.0000
15.0000	1.4136	0.0161	0.0000
16.0000	1.4233	0.0176	0.0000
17.0000	1.4136	0.0194	0.0000
18.0000	1.3897	0.0213	0.0000
19.0000	1.3608	0.0234	0.0000
20.0000	1.3325	0.0257	0.0000
21.0000	1.3077	0.1770	0.0000
22.0000	1.2767	0.3290	0.0000
23.0000	1.1981	0.3540	0.0000
24.0000	1.1538	0.3790	0.0000
25.0000	1.1380	0.4050	0.0000
26.0000	1.1374	0.4320	0.0000
27.0000	1.1519	0.4600	0.0000
30.0000	0.8550	0.5700	0.0000
35.0000	0.9800	0.7450	0.0000
40.0000	1.0350	0.9200	0.0000
45.0000	1.0500	1.0750	0.0000
50.0000	1.0200	1.2150	0.0000
55.0000	0.9550	1.3450	0.0000
60.0000	0.8750	1.4700	0.0000
65.0000	0.7600	1.5750	0.0000
70.0000	0.6300	1.6650	0.0000
75.0000	0.5000	1.7350	0.0000
80.0000	0.3650	1.7800	0.0000
85.0000	0.2300	1.8000	0.0000
90.0000	0.0900	1.8000	0.0000
95.0000	-0.0500	1.7800	0.0000
100.0000	-0.1850	1.7500	0.0000
105.0000	-0.3200	1.7000	0.0000
110.0000	-0.4500	1.6350	0.0000
115.0000	-0.5750	1.5550	0.0000
120.0000	-0.6700	1.4650	0.0000
125.0000	-0.7600	1.3500	0.0000
130.0000	-0.8500	1.2250	0.0000
135.0000	-0.9300	1.0850	0.0000
140.0000	-0.9800	0.9250	0.0000
145.0000	-0.9000	0.7550	0.0000
150.0000	-0.7700	0.5750	0.0000
155.0000	-0.6700	0.4200	0.0000
160.0000	-0.6350	0.3200	0.0000
165.0000	-0.6800	0.2300	0.0000
170.0000	-0.8500	0.1400	0.0000
175.0000	-0.6600	0.0550	0.0000
180.0000	0.0000	0.0250	0.0000
